context|end|flags|hp_id|index|line|names|negated|pat_id|relevant|score|section|start
The variant affects an amino acid residue that is highly conserved across the animal kingdom and it leads to unstable protein expression in mammalian cells.. Moreover, the missense change leads to reduced enzymatic activity .<br>In the second family, we found compound DNA alterations affecting the mitochondrial  () gene (MIM# 604733) by whole genome sequencing and could show that both co segregate with moderate ID, ataxia, speech impairment, microcephaly, and aggressive behavior.. The frameshift mutation on the paternal allele (c.325delA, p. Ser109Alafs*159) very likely leads to the degradation of  mRNA by NMD, given its position relative to the terminal exon.. The second change (c.37T&gt:G, p. Trp13Gly), on the maternal allele, affects a mitochondrial signal peptide (SP) leading to mislocalization of the mutant protein in the cells.<br>and  add to the list of ubiquitously expressed genes implicated in ARID.<br>Furthermore, our results underscore the importance of ARSs in neuronal function and brain development.<br><h2>2 MATERIALS AND METHODS</h2>. <br>. <br>|60.0|set()|HP:0002686|53.0|The second change (c.37T&gt:G, p. Trp13Gly), on the maternal allele, affects a mitochondrial signal peptide (SP) leading to mislocalization of the mutant protein in the cells.<br>and  add to the list of ubiquitously expressed genes implicated in ARID.<br>Furthermore, our results underscore the importance of ARSs in neuronal function and brain development.<br><h2>2 MATERIALS AND METHODS</h2>|['Prenatal maternal abnormality', 'Maternal health problem']|0.0|None|1.0|0.93650734|2 MATERIALS AND METHODS|52.0
The variant affects an amino acid residue that is highly conserved across the animal kingdom and it leads to unstable protein expression in mammalian cells.. Moreover, the missense change leads to reduced enzymatic activity .<br>In the second family, we found compound DNA alterations affecting the mitochondrial  () gene (MIM# 604733) by whole genome sequencing and could show that both co segregate with moderate ID, ataxia, speech impairment, microcephaly, and aggressive behavior.. The frameshift mutation on the paternal allele (c.325delA, p. Ser109Alafs*159) very likely leads to the degradation of  mRNA by NMD, given its position relative to the terminal exon.. The second change (c.37T&gt:G, p. Trp13Gly), on the maternal allele, affects a mitochondrial signal peptide (SP) leading to mislocalization of the mutant protein in the cells.<br>and  add to the list of ubiquitously expressed genes implicated in ARID.<br>Furthermore, our results underscore the importance of ARSs in neuronal function and brain development.<br><h2>2 MATERIALS AND METHODS</h2>. <br>. <br>|344.0|set()|HP:0012443|53.0|The second change (c.37T&gt:G, p. Trp13Gly), on the maternal allele, affects a mitochondrial signal peptide (SP) leading to mislocalization of the mutant protein in the cells.<br>and  add to the list of ubiquitously expressed genes implicated in ARID.<br>Furthermore, our results underscore the importance of ARSs in neuronal function and brain development.<br><h2>2 MATERIALS AND METHODS</h2>|['Abnormality of brain morphology', 'Abnormal shape of brain', 'Abnormality of the brain']|0.0|None|1.0|0.82531583|2 MATERIALS AND METHODS|339.0
Sequencing reactions were prepared using the ABI PRISM Big Dye Terminator Cycle Sequencing V3.1 Ready Reaction Kit (Life Technologies, Thermo Fisher, Waltham, MA) and sequenced on a 3500 Genetic Analyzer for Resequencing &amp: Fragment Analysis (Applied Biosystems, Thermo Fisher, Waltham, MA).. Subsequently, data were analyzed using CodonCode Aligner Software (CodonCode Corporation, Centerville, MA).<br><h3>2.5 RNA sequencing</h3>. <br>. Expression levels of mRNA corresponding to  (NM_006513.3) and  (NM_015836.3) were obtained by RNA sequencing of commercially available RNA samples from different brain tissues.. RNA sequencing was carried out on a SOLiD5500XL Sequencing platform (Life Technologies, Thermo Fisher Scientific, Waltham, MA, USA) as previously described (Konze et al., 2014).<br><h3>2.6 Cloning of  and  cDNAs<br></h3>. <br>|167.0|set()|HP:0012443|103.0|Expression levels of mRNA corresponding to  (NM_006513.3) and  (NM_015836.3) were obtained by RNA sequencing of commercially available RNA samples from different brain tissues.|['Abnormality of brain morphology', 'Abnormal shape of brain', 'Abnormality of the brain']|0.0|None|1.0|0.82531583|2.5 RNA sequencing|162.0
RNA sequencing was carried out on a SOLiD5500XL Sequencing platform (Life Technologies, Thermo Fisher Scientific, Waltham, MA, USA) as previously described (Konze et al., 2014).<br><h3>2.6 Cloning of  and  cDNAs<br></h3>. <br>. A full length  cDNA clone (IRAUp969H0860D) was purchased from ImaGenes GmbH (Berlin, Germany).. The cDNA was isolated from a neuroblastoma cell line and contained a change from cytosine to thymine at c.1530, resulting in a missense mutation from arginine to cysteine at position 435 in the SARS protein.. To correct the c.1530C&gt:T change, mutagenesis was performed with the QuickChange(tm) II XL Site Directed Mutagenesis Kit (Stratagene, La Jolla, CA).<br>The  complete cDNA was amplified using primers containing HI and I restriction sites and then cloned in the mammalian expression vector pEYFP N1, and in the vector for protein expression in prokaryotic organism, pGEX6P3.. Primers (listed in Supp.|42.0|set()|HP:0003006|107.0|The cDNA was isolated from a neuroblastoma cell line and contained a change from cytosine to thymine at c.1530, resulting in a missense mutation from arginine to cysteine at position 435 in the SARS protein.|['Neuroblastoma', 'Cancer of early nerve cells']|0.0|None|1.0|0.9881484|2.5 RNA sequencing|29.0
Primers (listed in Supp.. Table S2) were designed using the QuikChange Primer Design Program (URL: http://www.stratagene.com/qcprimerdesign).. To obtain  c.514G&gt:A (p. Asp172Asn) and c.1285A&gt:G (p. Thr429Ala), site directed mutagenesis was performed as described using sense and antisense primers carrying the respective nucleotide changes (see Supp.. Table S2)<br>complete cDNA was obtained by PCR using primers WARS2 cDNA FW and WARS2 cDNA RV using total RNA from human fetal brain (BioChain, San Francisco, CA, USA).. The PCR product was also used as template for further amplification with primers WARS2 EGFP FW and WARS2 EGFP RVN containing I and dIII restriction sites (see Supp.. Table S2).|131.0|set()|HP:0012443|112.0|Table S2)<br>complete cDNA was obtained by PCR using primers WARS2 cDNA FW and WARS2 cDNA RV using total RNA from human fetal brain (BioChain, San Francisco, CA, USA).|['Abnormality of brain morphology', 'Abnormal shape of brain', 'Abnormality of the brain']|0.0|None|1.0|0.82531583|2.5 RNA sequencing|126.0
Standards were prepared in pyrophosphate release reaction buffer that had been pre incubated for 90 min at 37degC.. After incubation, serial dilutions were prepared to obtain concentrations of 2, 1, 0.5, 0.25, 0.125, 0.63, and 0.31 nmol phosphate, respectively.. Standard sample reactions were terminated at the same time as assay sample reactions using twofold reaction volume of BIOMOL GREEN Reagent(tm) (Enzo Life Sciences, Lorrach, Germany).. Standard samples were prepared in triplicate for each phosphate concentration.<br><h2>3 RESULTS</h2>. <br>. <br>|77.0|set()|HP:0100529|198.0|Standard samples were prepared in triplicate for each phosphate concentration.<br><h2>3 RESULTS</h2>|['Abnormal blood phosphate concentration', 'Abnormality of phosphate homeostasis']|0.0|None|1.0|0.8132653|3 RESULTS|54.0
Family 1 is an Iranian family with Arabian ethnicity.. The distantly related parents had nine children, four of them presented with ID: the pedigree is shown in Figure 1A.. All affected children were born at full term after uneventful pregnancies, followed by a normal neonatal period.. Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.. In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).. All patients developed tonic-clonic seizures during infancy, which are well controlled by sodium valproate.|20.0|set()|HP:0100543|206.0|Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.|['Cognitive impairment', 'Abnormality of cognition', 'Cognitive abnormality', 'Cognitive defects', 'Cognitive deficits', 'Cognitive impairment', 'Intellectual impairment', 'Mental impairment']|0.0|None|1.0|0.95951575|3.1 Clinical report of family 1|11.0
Family 1 is an Iranian family with Arabian ethnicity.. The distantly related parents had nine children, four of them presented with ID: the pedigree is shown in Figure 1A.. All affected children were born at full term after uneventful pregnancies, followed by a normal neonatal period.. Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.. In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).. All patients developed tonic-clonic seizures during infancy, which are well controlled by sodium valproate.|173.0|set()|HP:0002167|206.0|Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.|['Neurological speech impairment', 'Speech disorder', 'Speech impairment', 'Speech impediment']|0.0|None|1.0|0.96763647|3.1 Clinical report of family 1|156.0
Family 1 is an Iranian family with Arabian ethnicity.. The distantly related parents had nine children, four of them presented with ID: the pedigree is shown in Figure 1A.. All affected children were born at full term after uneventful pregnancies, followed by a normal neonatal period.. Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.. In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).. All patients developed tonic-clonic seizures during infancy, which are well controlled by sodium valproate.|106.0|set()|HP:0001249|206.0|Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.|['Intellectual disability', 'Dull intelligence', 'Intellectual disability', 'Low intelligence', 'Mental deficiency', 'Mental retardation', 'Mental retardation, nonspecific', 'Mental-retardation', 'Nonprogressive intellectual disability', 'Nonprogressive mental retardation', 'Poor school performance']|0.0|None|1.0|0.8140416|3.1 Clinical report of family 1|84.0
Family 1 is an Iranian family with Arabian ethnicity.. The distantly related parents had nine children, four of them presented with ID: the pedigree is shown in Figure 1A.. All affected children were born at full term after uneventful pregnancies, followed by a normal neonatal period.. Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.. In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).. All patients developed tonic-clonic seizures during infancy, which are well controlled by sodium valproate.|223.0|set()|HP:0000718|206.0|Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.|['Aggressive behavior', 'Aggression', 'Aggressive behavior', 'Aggressive behaviour', 'Aggressiveness', 'physical aggression']|0.0|None|1.0|0.99652386|3.1 Clinical report of family 1|204.0
Family 1 is an Iranian family with Arabian ethnicity.. The distantly related parents had nine children, four of them presented with ID: the pedigree is shown in Figure 1A.. All affected children were born at full term after uneventful pregnancies, followed by a normal neonatal period.. Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.. In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).. All patients developed tonic-clonic seizures during infancy, which are well controlled by sodium valproate.|198.0|set()|HP:0001350|206.0|Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.|['Slurred speech', 'Slurred speech']|0.0|None|1.0|0.9699675|3.1 Clinical report of family 1|184.0
The distantly related parents had nine children, four of them presented with ID: the pedigree is shown in Figure 1A.. All affected children were born at full term after uneventful pregnancies, followed by a normal neonatal period.. Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.. In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).. All patients developed tonic-clonic seizures during infancy, which are well controlled by sodium valproate.. DNA was extracted from peripheral blood of the patients (III:4, III:9, III:10, III:11), three healthy siblings and their parents, using standard procedures.|136.0|{'patients'}|HP:0001324|207.0|In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).|['Muscle weakness', 'Muscle weakness', 'Muscular weakness']|0.0|None|1.0|0.9807812|3.1 Clinical report of family 1|119.0
The distantly related parents had nine children, four of them presented with ID: the pedigree is shown in Figure 1A.. All affected children were born at full term after uneventful pregnancies, followed by a normal neonatal period.. Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.. In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).. All patients developed tonic-clonic seizures during infancy, which are well controlled by sodium valproate.. DNA was extracted from peripheral blood of the patients (III:4, III:9, III:10, III:11), three healthy siblings and their parents, using standard procedures.|53.0|{'patients'}|HP:0000252|207.0|In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).|['Microcephaly', 'Abnormally small cranium', 'Abnormally small head', 'Abnormally small skull', 'Decreased circumference of cranium', 'Decreased size of cranium', 'Decreased size of head', 'Decreased size of skull', 'Reduced head circumference', 'small calvarium', 'small cranium', 'Small head', 'Small head circumference', 'Small skull']|0.0|None|1.0|0.9436223|3.1 Clinical report of family 1|41.0
The distantly related parents had nine children, four of them presented with ID: the pedigree is shown in Figure 1A.. All affected children were born at full term after uneventful pregnancies, followed by a normal neonatal period.. Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.. In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).. All patients developed tonic-clonic seizures during infancy, which are well controlled by sodium valproate.. DNA was extracted from peripheral blood of the patients (III:4, III:9, III:10, III:11), three healthy siblings and their parents, using standard procedures.|61.0|{'patients'}|HP:0001251|207.0|In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).|['Ataxia', 'Cerebellar ataxia']|0.0|None|1.0|0.9794151|3.1 Clinical report of family 1|55.0
The distantly related parents had nine children, four of them presented with ID: the pedigree is shown in Figure 1A.. All affected children were born at full term after uneventful pregnancies, followed by a normal neonatal period.. Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.. In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).. All patients developed tonic-clonic seizures during infancy, which are well controlled by sodium valproate.. DNA was extracted from peripheral blood of the patients (III:4, III:9, III:10, III:11), three healthy siblings and their parents, using standard procedures.|78.0|{'patients'}|HP:0001288|207.0|In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).|['Gait disturbance', 'Abnormal gait', 'Abnormal walk', 'Gait abnormalities', 'Gait difficulties', 'Gait disturbances', 'Impaired gait']|0.0|None|1.0|0.97701836|3.1 Clinical report of family 1|74.0
All affected children were born at full term after uneventful pregnancies, followed by a normal neonatal period.. Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.. In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).. All patients developed tonic-clonic seizures during infancy, which are well controlled by sodium valproate.. DNA was extracted from peripheral blood of the patients (III:4, III:9, III:10, III:11), three healthy siblings and their parents, using standard procedures.. Clinical descriptions of the patients are summarized in Table 1.<br><h3>3.2 Clinical report of family 2</h3>|35.0|{'patients'}|HP:0002069|208.0|All patients developed tonic-clonic seizures during infancy, which are well controlled by sodium valproate.|['Generalized tonic-clonic seizures', 'Generalised tonic-clonic seizures', 'Generalized clonic-tonic seizures', 'Generalized tonic clonic seizures', 'Grand mal seizures', 'Seizures, generalized tonic-clonic', 'Seizures, generalized, tonic-clonic', 'Seizures, tonic-clonic', 'Tonic-clonic convulsion', 'Tonic-clonic convulsions']|0.0|None|1.0|0.98978853|3.1 Clinical report of family 1|23.0
All affected children were born at full term after uneventful pregnancies, followed by a normal neonatal period.. Testing of cognitive function using the Wechsler Adult Intelligence Scale (WAIS IV) showed an intelligence quotient (IQ) 40-45 in the range of moderate ID, speech impairment (slow and slurred speech) and aggressive behavior.. In addition, the patients presented with microcephaly, ataxia (unbalanced gait starting at the age of 7-10 years), and muscular weakness (since the age of 6-10).. All patients developed tonic-clonic seizures during infancy, which are well controlled by sodium valproate.. DNA was extracted from peripheral blood of the patients (III:4, III:9, III:10, III:11), three healthy siblings and their parents, using standard procedures.. Clinical descriptions of the patients are summarized in Table 1.<br><h3>3.2 Clinical report of family 2</h3>|44.0|{'patients'}|HP:0001250|208.0|All patients developed tonic-clonic seizures during infancy, which are well controlled by sodium valproate.|['Seizures', 'Epilepsy', 'Seizure', 'Seizures']|0.0|None|1.0|0.98365414|3.1 Clinical report of family 1|36.0
The consanguineous healthy parents had nine children, three of them with ID (Fig.. 1B).. One affected male (V:6) had died from an infectious disease.. Two affected siblings (V:7 and V:8) presented with moderate ID (IQ = 41-46), athetosis, aggressive behavior, and speech impairment (slow and slurred speech).. Moreover muscular weakness and ataxia (unbalanced gait starting at the age of 7-10 years) were observed (see Table 1 for full description of clinical features).. DNA was extracted from peripheral blood of the patients, two healthy siblings and their parents, using standard procedures.<br><h3>3.3 Linkage analysis and homozygosity mapping in family 1</h3>|130.0|set()|HP:0002167|216.0|Two affected siblings (V:7 and V:8) presented with moderate ID (IQ = 41-46), athetosis, aggressive behavior, and speech impairment (slow and slurred speech).|['Neurological speech impairment', 'Speech disorder', 'Speech impairment', 'Speech impediment']|0.0|v:7|1.0|0.96763647|3.2 Clinical report of family 2|113.0
The consanguineous healthy parents had nine children, three of them with ID (Fig.. 1B).. One affected male (V:6) had died from an infectious disease.. Two affected siblings (V:7 and V:8) presented with moderate ID (IQ = 41-46), athetosis, aggressive behavior, and speech impairment (slow and slurred speech).. Moreover muscular weakness and ataxia (unbalanced gait starting at the age of 7-10 years) were observed (see Table 1 for full description of clinical features).. DNA was extracted from peripheral blood of the patients, two healthy siblings and their parents, using standard procedures.<br><h3>3.3 Linkage analysis and homozygosity mapping in family 1</h3>|155.0|set()|HP:0001350|216.0|Two affected siblings (V:7 and V:8) presented with moderate ID (IQ = 41-46), athetosis, aggressive behavior, and speech impairment (slow and slurred speech).|['Slurred speech', 'Slurred speech']|0.0|v:7|1.0|0.9699675|3.2 Clinical report of family 2|141.0
The consanguineous healthy parents had nine children, three of them with ID (Fig.. 1B).. One affected male (V:6) had died from an infectious disease.. Two affected siblings (V:7 and V:8) presented with moderate ID (IQ = 41-46), athetosis, aggressive behavior, and speech impairment (slow and slurred speech).. Moreover muscular weakness and ataxia (unbalanced gait starting at the age of 7-10 years) were observed (see Table 1 for full description of clinical features).. DNA was extracted from peripheral blood of the patients, two healthy siblings and their parents, using standard procedures.<br><h3>3.3 Linkage analysis and homozygosity mapping in family 1</h3>|86.0|set()|HP:0002305|216.0|Two affected siblings (V:7 and V:8) presented with moderate ID (IQ = 41-46), athetosis, aggressive behavior, and speech impairment (slow and slurred speech).|['Athetosis', 'Athetoid movements', 'Involuntary writhing movements', 'Involuntary writhing movements in fingers, hands, toes, and feet']|0.0|v:7|1.0|0.9866977|3.2 Clinical report of family 2|77.0
The consanguineous healthy parents had nine children, three of them with ID (Fig.. 1B).. One affected male (V:6) had died from an infectious disease.. Two affected siblings (V:7 and V:8) presented with moderate ID (IQ = 41-46), athetosis, aggressive behavior, and speech impairment (slow and slurred speech).. Moreover muscular weakness and ataxia (unbalanced gait starting at the age of 7-10 years) were observed (see Table 1 for full description of clinical features).. DNA was extracted from peripheral blood of the patients, two healthy siblings and their parents, using standard procedures.<br><h3>3.3 Linkage analysis and homozygosity mapping in family 1</h3>|107.0|set()|HP:0000718|216.0|Two affected siblings (V:7 and V:8) presented with moderate ID (IQ = 41-46), athetosis, aggressive behavior, and speech impairment (slow and slurred speech).|['Aggressive behavior', 'Aggression', 'Aggressive behavior', 'Aggressive behaviour', 'Aggressiveness', 'physical aggression']|0.0|v:7|1.0|0.99652386|3.2 Clinical report of family 2|88.0
1B).. One affected male (V:6) had died from an infectious disease.. Two affected siblings (V:7 and V:8) presented with moderate ID (IQ = 41-46), athetosis, aggressive behavior, and speech impairment (slow and slurred speech).. Moreover muscular weakness and ataxia (unbalanced gait starting at the age of 7-10 years) were observed (see Table 1 for full description of clinical features).. DNA was extracted from peripheral blood of the patients, two healthy siblings and their parents, using standard procedures.<br><h3>3.3 Linkage analysis and homozygosity mapping in family 1</h3>. <br>|26.0|set()|HP:0001324|217.0|Moreover muscular weakness and ataxia (unbalanced gait starting at the age of 7-10 years) were observed (see Table 1 for full description of clinical features).|['Muscle weakness', 'Muscle weakness', 'Muscular weakness']|0.0|v:7|1.0|0.9807812|3.2 Clinical report of family 2|9.0
1B).. One affected male (V:6) had died from an infectious disease.. Two affected siblings (V:7 and V:8) presented with moderate ID (IQ = 41-46), athetosis, aggressive behavior, and speech impairment (slow and slurred speech).. Moreover muscular weakness and ataxia (unbalanced gait starting at the age of 7-10 years) were observed (see Table 1 for full description of clinical features).. DNA was extracted from peripheral blood of the patients, two healthy siblings and their parents, using standard procedures.<br><h3>3.3 Linkage analysis and homozygosity mapping in family 1</h3>. <br>|37.0|set()|HP:0001251|217.0|Moreover muscular weakness and ataxia (unbalanced gait starting at the age of 7-10 years) were observed (see Table 1 for full description of clinical features).|['Ataxia', 'Cerebellar ataxia']|0.0|v:7|1.0|0.9794151|3.2 Clinical report of family 2|31.0
1B).. One affected male (V:6) had died from an infectious disease.. Two affected siblings (V:7 and V:8) presented with moderate ID (IQ = 41-46), athetosis, aggressive behavior, and speech impairment (slow and slurred speech).. Moreover muscular weakness and ataxia (unbalanced gait starting at the age of 7-10 years) were observed (see Table 1 for full description of clinical features).. DNA was extracted from peripheral blood of the patients, two healthy siblings and their parents, using standard procedures.<br><h3>3.3 Linkage analysis and homozygosity mapping in family 1</h3>. <br>|54.0|set()|HP:0001288|217.0|Moreover muscular weakness and ataxia (unbalanced gait starting at the age of 7-10 years) were observed (see Table 1 for full description of clinical features).|['Gait disturbance', 'Abnormal gait', 'Abnormal walk', 'Gait abnormalities', 'Gait difficulties', 'Gait disturbances', 'Impaired gait']|0.0|v:7|1.0|0.97701836|3.2 Clinical report of family 2|50.0
S2).. In the  gene a homozygous G to A substitution (chr1: 109773566G&gt:A: NM_006513.3: c.514G&gt:A) (Fig.. 1C) (coordinates used correspond to human reference genome, assembly GCRh37/hg19) was found in exon five and results in a change from aspartic acid to asparagine at amino acid position 172 (NP_006504.4: p. Asp172Asn).. In addition, a variant (chr1: 120166494G&gt:T: NM_001080470.1: c.472C&gt:A) in the third exon of the zinc finger protein 697 () gene was found, which results in a substitution of proline with threonine at amino acid position 158 (NP_001073939: p. Pro158Thr), but was predicted to be benign by several different pathogenicity evaluators (Polyphen2, SIFT, Mutation Taster, and Logit score).. Only the amino acid substitution in SARS was predicted to be damaging and thus identified as the most plausible pathogenic change in family 1.  c.514G&gt:A was not present in dbSNP 138, 200 Danish individuals (Li et al., 2010) 185 genomes of healthy individuals made available by the 1000 Genome Project (1000 Genomes Project Consortium et al., 2010), the NHLBI Exome Variant Server (ESP6500), or in the ExAc database (Version 3.0).. It was also absent from our in house databases containing more than 400 exomes, from more than 1,000 chromosomes from ethnically matched controls and from 432 chromosomes of specifically tested German controls.|112.0|set()|HP:0001167|231.0|In addition, a variant (chr1: 120166494G&gt:T: NM_001080470.1: c.472C&gt:A) in the third exon of the zinc finger protein 697 () gene was found, which results in a substitution of proline with threonine at amino acid position 158 (NP_001073939: p. Pro158Thr), but was predicted to be benign by several different pathogenicity evaluators (Polyphen2, SIFT, Mutation Taster, and Logit score).|['Abnormality of finger', 'Abnormalities of the fingers', 'Abnormality of finger']|0.0|None|1.0|0.8023411|3.4 Mutation analysis in family 1|106.0
Only the amino acid substitution in SARS was predicted to be damaging and thus identified as the most plausible pathogenic change in family 1.  c.514G&gt:A was not present in dbSNP 138, 200 Danish individuals (Li et al., 2010) 185 genomes of healthy individuals made available by the 1000 Genome Project (1000 Genomes Project Consortium et al., 2010), the NHLBI Exome Variant Server (ESP6500), or in the ExAc database (Version 3.0).. It was also absent from our in house databases containing more than 400 exomes, from more than 1,000 chromosomes from ethnically matched controls and from 432 chromosomes of specifically tested German controls.. The variant was submitted to the public Leiden Open Variation Database 3.0 (http://www.lovd.nl/).<br>The mutation affects a highly conserved amino acid (Fig.. 1C) and, in line with this, the phyloP score (Pollard, Hubisz, Rosenbloom, &amp: Siepel, 2010) was found to be 6.457.<br>Expression of  was determined by RNAseq in different human brain regions relevant for learning and memory (Supp.. Fig.. S3).<br>SARS encodes the cytosolic seryl tRNA synthetase, a protein that contains three domains: an N terminal tRNA binding arm, an aminoacylation domain and a C terminal UNE S domain containing the nuclear localization signal (NLS) ADDIN EN.|185.0|set()|HP:0012443|235.0|1C) and, in line with this, the phyloP score (Pollard, Hubisz, Rosenbloom, &amp: Siepel, 2010) was found to be 6.457.<br>Expression of  was determined by RNAseq in different human brain regions relevant for learning and memory (Supp.|['Abnormality of brain morphology', 'Abnormal shape of brain', 'Abnormality of the brain']|0.0|None|1.0|0.82531583|3.4 Mutation analysis in family 1|180.0
The protein contains an N terminal mitochondrial targeting signal, and a C terminal domain with tryptophan tRNA ligase activity (Fig.. 1D).. Furthermore, it is probably able to load tRNA(Sec) with serine, which would result in a misacylated tRNA, L seryl tRNA(Sec) that can be further converted into selenocysteinyl tRNA(Sec).. Expression of  was evaluated by RNAseq in different human brain regions relevant for learning and memory (Supp.. Fig.. S5).<br>The WARS2 genotype we observed in the affected individuals comprises a frameshift mutation on the paternal allele and a missense change on the maternal allele.|63.0|set()|HP:0012443|315.0|Expression of  was evaluated by RNAseq in different human brain regions relevant for learning and memory (Supp.|['Abnormality of brain morphology', 'Abnormal shape of brain', 'Abnormality of the brain']|0.0|None|1.0|0.82531583|3.7 Impaired serine activation of the SARS p. Asp172Asn enzyme|58.0
Furthermore, it is probably able to load tRNA(Sec) with serine, which would result in a misacylated tRNA, L seryl tRNA(Sec) that can be further converted into selenocysteinyl tRNA(Sec).. Expression of  was evaluated by RNAseq in different human brain regions relevant for learning and memory (Supp.. Fig.. S5).<br>The WARS2 genotype we observed in the affected individuals comprises a frameshift mutation on the paternal allele and a missense change on the maternal allele.. The mutations cosegregated with the disease in the family (Supp.. Fig.|159.0|{'individuals'}|HP:0002686|317.0|S5).<br>The WARS2 genotype we observed in the affected individuals comprises a frameshift mutation on the paternal allele and a missense change on the maternal allele.|['Prenatal maternal abnormality', 'Maternal health problem']|0.0|None|1.0|0.93650734|3.7 Impaired serine activation of the SARS p. Asp172Asn enzyme|151.0
Western blot analysis performed on the mitochondrial fraction confirmed this observation: the amount of SDHA was significantly reduced upon WT WARS2 overexpression as compared with mutant WARS2 (Fig.. 4A and H).<br><h2>4 DISCUSSION</h2>. <br>. In this report, we describe putatively ID causing mutations in  and  in families with closely overlapping additional clinical features including moderate ID, speech impairment, seizures, ataxia, and muscular weakness.. The occurrence of ataxia is consistent with previous reports that implicate ARSs in the etiology of this particular feature (see e.g.. (Lee et al., 2006)).|175.0|{'families'}|HP:0002167|361.0|In this report, we describe putatively ID causing mutations in  and  in families with closely overlapping additional clinical features including moderate ID, speech impairment, seizures, ataxia, and muscular weakness.|['Neurological speech impairment', 'Speech disorder', 'Speech impairment', 'Speech impediment']|0.0|None|0.0|0.96763647|4 DISCUSSION|158.0
